Date,Aluminium,Brent,BTC,CAC40,COCOA,COFFEE,Copper,Corn,COTTON,DAX,DIA,ETHANOL,EUR_KRW,EuroStoxx50,EURUSD,FTSE,FTSE100,GBPUSD,Gold,HangSeng,Hyundai,IWM,JPY_KRW,Kakao,KOSDAQ,KOSPI,KOSPI200,LGChem,MSCI_EM,MSCI_World,Nasdaq.US.Benchmark.Consumer.Digital.Services,NASDAQ,NaturalGas,Naver,Nikkei225,NYSE,OMX,Palladium,Platinum,QQQ,Samsung,Shanghai,Silver,SKHynix,Soybeans,SPY,STEEL,SUGAR,Swedish.Consumer.Products.and.Services.GI,US_Dollar_Index,US10Y,US30Y,US3M,US5Y,USDCNY,USDJPY,USDKRW,VIX,WHEAT,WTI,XLB,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2021-05-13,-0.015737307,-0.033294805,0.011442928,0.00142906,-0.006076583,-0.013638125,-0.009938743,-0.008871423,0.006592365,0.003259319,0.013157313,0,0.005783973,0,-0.005448905,0.008113242,-0.005913618,-0.005287799,0.000658224,-0.018315858,0.008753023,0.018241989,0.004110706,-0.031463282,-0.015978448,-0.012588089,-0.021548761,-0.015178384,-0.008387448,-0.010593375,0.007113301,0.007134772,0.001346331,-0.016164939,-0.025165226,0.008605911,0,0.005466443,-0.015568063,0.007701855,-0.018927995,0.00069657,-0.006890871,-0.016877947,-0.005566854,0.011941001,-0.046313211,-0.020573472,0,0.00618989,-0.016057478,-0.007898629,-0.223143481,-0.031748709,0.004175935,0.008691414,0.011885478,-0.176322954,-0.017184825,-0.034799541,0.015194734,-0.012260738,0.015948851,0.018564595,0.013164059,0.01397799,0.012591115,0.019086233,0.008995663,0.007055789
2021-05-14,0.000505025,0.02445608,0.003300187,0.01527789,0.016522641,-0.009658536,-0.008858608,-0.054599083,-0.037984287,0.014173068,0.0111287,0,-0.003585361,0.017580152,-0.00010028,-0.005913618,0.011465945,-0.000913747,0.007701365,0.011082489,-0.002181146,0.024132967,-0.005119407,-0.004576545,0.015585438,0.009946798,-0.005017347,0.004694834,0.007057737,0.014994736,0.027260922,0.022971492,-0.004044523,0.014706039,0.022923118,0.014340803,0.016283767,0.010429073,0.01335888,0.021836542,0.020177028,0.001150281,0.011361043,0.00847472,-0.019500923,0.015238479,-0.001256402,-0.034288986,0.0091151,0.00011021,-0.019982495,-0.017259906,-0.470003699,-0.025409749,-0.00066637,-0.001350512,-0.005227518,-0.206741825,-0.026686265,0.023996864,0.011900942,0.030561425,0.015697822,0.013748024,0.021782964,0.004381439,0.009339985,0.004867008,0.005034775,0.017190445
2021-05-17,0.019994668,0.010856298,-0.136007945,-0.002790051,-0.010042262,0.012058716,0.012253072,-0.110446819,-0.027196409,-0.00129941,-0.00177343,0,0.00354882,-0.002641947,0.006032697,0.011465945,-0.001520292,0.003617612,0.015977009,0.005923696,-0.008772136,0.001356158,0.00099869,0.013667632,-0.004374802,-0.005979829,0.01064968,0.00700118,-8.54E-08,0.005919397,0.00128543,-0.00379952,0.048774083,0.004370236,-0.009287989,0.000462969,0.007981108,0.00044941,0.017619057,-0.006084748,-0.006261578,0.01568496,0.03262115,-0.00847472,-0.02508115,-0.002547756,-0.001100734,-0.011696084,-0.00048791,-0.005081189,0.003053435,0,0,0.015805814,-0.0022969,-0.00095005,-0.000150959,0.047244699,-0.036608585,0.013673776,0.008720633,0.022917424,0.001846427,-0.003060304,-0.007381105,-0.001411446,0.000476759,-0.008226678,-0.00186465,-0.001817372
2021-05-18,-0.010347321,-0.010856298,-0.014531934,-0.002150799,0.023539886,0.007845811,0.002960759,0.017364897,-0.004605477,-0.000652306,-0.007418678,0,0.011237339,-0.00037443,0.000534762,-0.001520292,0.00018487,0.003319411,0.000160656,0.014077904,0.017467743,-0.007619737,0.011084195,0.022372195,0.006833714,0.012217227,-0.008783163,0.024125184,0.01845631,0.003792681,-0.009939177,-0.005652381,-0.031696783,0.015861722,0.020701165,-0.005203227,0.000209277,0.003623005,-0.015491591,-0.006773749,0,0.008626421,0.001908968,0.029352157,0.002206115,-0.008653012,0.030981343,0.002936815,0.014578792,-0.001329818,0.001218754,0.003814399,0.693147181,-0.01213606,0.00032623,-0.001555021,0.008827836,0.078949939,-0.002132955,-0.011839829,-0.011112143,-0.023478522,-0.014064344,-0.014664917,-0.008033516,-0.003111547,0.001904244,-0.000153102,0.000324494,-0.007834333
2021-05-19,-0.026346645,-0.030289608,-0.148107076,-0.014445167,-0.016700189,0.037677464,-0.031316213,0.010654591,0.022462091,-0.01790338,-0.004907718,0.004264395,-0.003625242,-0.017275526,0.005506328,0.00018487,-0.01201353,0.002777052,0.007201759,0,0,-0.007724086,-0.004840466,0,0,0,0,0,-0.012014454,-0.019601406,0.005603952,-0.000293152,-0.016064635,0,-0.012839232,-0.006411246,-0.009749427,-0.006322835,-0.019478971,0.001147592,0,0.000130707,-0.01086619,0,-0.00774279,-0.002625145,-0.041896631,0.002928327,-0.024155647,-0.004445457,0.02466291,0.009682248,-0.693147181,0.052330572,-0.002176879,-0.003429471,-0.007398434,0.038607743,-0.006426298,-0.033064669,-0.015397592,-0.025193103,-0.006165453,-0.005653181,0.003503902,-0.003263639,-0.003812225,-0.001684402,-0.00170505,-0.008432991
2021-05-20,-0.004218764,-0.023526971,0.097275016,0.012855871,-0.012507728,-0.010857216,-0.001635539,0.002646004,-0.011468278,0.016842133,0.006108742,0,-0.00044317,0.015918872,-0.00419261,-0.01201353,0.009964236,-0.005786184,0.000265738,-0.005031959,-0.028541906,0.006630902,-0.000728312,0.004415109,0.002092566,-0.00339999,0.012119071,0.02466502,0.010894205,0.011758203,0.01952461,0.017589108,-0.013245239,0.004282621,0.001916573,0.007189493,-0.004221725,-0.005073365,0.002829717,0.019158838,-0.001257422,-0.005761979,0.001569769,0.012320586,-0.01857242,0.010700591,-0.0035054,-0.008220909,0.016544363,0.004778056,-0.029546935,-0.019032114,-0.510825593,-0.057226553,0.001524313,0.003713258,0.002861544,-0.070507618,-0.022822943,-0.020892258,0.000578753,-0.001535702,0.000537864,0.002245655,0.01894597,0.009195968,0.012337093,0.008697783,0.010428848,0.010205322
2021-05-21,-0.014959764,0.020221165,-0.089139817,0.006729029,-0.00938208,-0.005306731,-0.018947465,0.003767902,-0.020636864,0.004365789,0.003582518,0,0.001205597,0.006446849,0.004306313,0.009964236,-0.00024216,0.005615859,-0.002713902,0.000286437,0.013274421,0.002594794,0.000995616,0.030371106,-0.005679604,-0.001854846,-0.000614317,-0.010016829,0.003915264,0.012182867,-0.005536925,-0.00479511,-0.006516934,0.025317926,0.007784348,0.00150035,0.015488379,-0.033727364,-0.029862955,-0.005550227,0.007519,0.002841018,-0.020856244,0,-0.008438869,-0.000819226,-0.002077099,0.001178578,-0.001451111,-0.004778056,-0.001224724,-0.003850299,0,0.015825055,-1.56E-05,-0.003786704,-0.002941365,-0.025479108,-0.009943002,0.024358485,0.002196538,0.002111112,0.009894328,0.004864382,-0.005491951,0.000140716,-0.0016519,0.005152414,0.000160897,-0.005030064
2021-05-24,0.007507856,0.029950298,0.036875028,0.003451391,0.003273325,-0.005000844,0.010069303,-0.018983106,0.014248529,0,0.005597364,0,-0.003817784,0,-0.0034538,-0.00024216,0.004762015,-0.003016963,0.004200695,-0.001624024,0.002195511,0.006479663,-0.000938829,-0.004282682,-0.018036027,-0.003847144,-0.002840061,-0.002239711,-0.006534068,-8.00E-05,0.027357088,0.014018995,-0.006906098,-0.01257884,0.001650575,0.005462273,-0.002818173,-0.016420593,0.00682713,0.016679163,-0.005006272,-0.007022948,0.014956911,-0.024794796,-0.008675069,0.01014262,-0.015311829,-0.019025526,0.008410676,0.002780715,-0.014815042,-0.013376639,0,-0.02568952,-0.000108804,0.000541816,-0.000230726,-0.090853626,-0.012663111,0.038113093,0.008852064,0.009919902,0.004778202,0.006191881,0.017613146,0.002952754,0.010805749,-0.001815543,0.000964511,0.009859155
2021-05-25,-0.00541668,0.002771535,-0.007878783,-0.002847186,-0.024396496,0.005997978,-0.004303037,0.011811911,-0.001209903,0.001784969,-0.002270212,0,-0.00088925,0.002545335,0.002573974,0.004762015,-0.003096327,0.000933911,0.007137789,0.017396548,-0.002195511,-0.009712817,-0.003297345,0.012793279,0.014342504,0.008556621,-2.37E-05,0,0.016347998,0.007908198,0.002792865,-0.000292844,0.009312083,0.00700773,0.006654128,-0.004535103,0.002360141,0.017212968,0.016281035,0.001382284,0.00250643,0.004656028,0.005364491,0.028868267,0.001970768,-0.00222107,0.009858746,0.013118812,0.002585208,-0.002001338,-0.027744547,-0.018413521,1.203972773,-0.041751786,-0.002318755,-0.000624519,-0.004090836,0.023631633,-0.005638053,0.000302704,-0.008505753,-0.020520227,-0.010114586,-0.002994455,0.000288484,0.000280723,0.002799975,-0.012188037,-0.002976896,0.00316716
2021-05-26,0.012868588,0.003199555,0.022961566,0.000208119,0.006259148,-0.000664713,0.002429633,-0.060908753,0.001209903,-0.000929629,0.000261838,0,0.001814141,-0.00108336,0.002817025,-0.003096327,-0.000412601,-0.00086311,0.001684515,0.008786701,-0.017738791,0.018481873,-0.000299525,0.012631808,0.004138721,-0.000911751,0.006025723,-0.069633617,0.000920933,-0.003506946,0.006266636,0.005901063,0.024081157,0.013869834,0.003084439,0.003761724,-0.001321858,-0.010495934,0.002757511,0.003477849,-0.001252376,0.023783186,-0.006584386,0,-0.007410491,0.001982586,-0.025408671,0.011778744,-0.004131865,-0.001782289,0.006373502,0,-0.693147181,0.005154661,-0.001294062,-0.000450221,-0.000722007,-0.081813533,-0.009467975,0.002116714,0.000346095,0.008873187,0.002938529,0.003187392,-7.20E-05,-0.002107679,0.002327049,0.000153383,-0.005818151,0.009500675
2021-05-27,0.031165289,0.008530325,-0.022057181,0.006877519,0.007459628,0.040077096,0.029025375,0.008019289,-0.002906249,-0.002851129,0.003867634,0,-0.009588758,0.001868456,-0.004623097,-0.000412601,-0.001025117,-0.001964128,-0.002949751,-0.001812329,-0.013513779,0.010244946,-0.008843634,0.044997326,0.008267512,-0.000921992,-0.001272963,-0.035477729,0.004408598,0.002949822,-0.001190425,-0.000125188,-0.008751326,-0.013869834,-0.003258535,0.004850149,-0.009055135,0.019385218,-0.017678716,-0.003747941,-0.00250936,-0.000309542,0.00236678,0.020121259,-0.002979641,0.000524745,0.030061665,-0.016529343,0.013188472,0.004338877,0.022614037,0.013186992,0,0.045233858,-0.00301546,0.003376549,-0.005239393,-0.036367693,-0.013407594,0.009619786,0.007930817,0.000768023,0.011404459,0.013600402,-0.005279363,-0.006207484,-0.001162797,-0.006766192,-0.002190447,0.003994194
2021-05-28,0.007269862,0.002444435,-0.073936112,0.007492384,0.004120319,-0.001278344,0.003422785,0.062314604,0.00181743,0.007323799,0.003013006,0.008474619,0.00019098,0.007731478,4.87E-05,-0.001025117,0.000413024,0.006187905,0.003580673,0.000385007,0.050839872,-0.000664981,-0.004333383,-0.024292618,0.003463939,0.007308529,-9.44E-05,0.035477729,0.001831185,0.001193527,-0.003081495,0.000906673,0.009421374,0,0.020812427,0.001433222,0.010941713,0.007784595,0.002883578,0.003149327,0.006261578,0.006958977,0.002646997,-0.003991967,0.019698601,0.001787274,0.012408676,0.023530587,0.013123424,-0.00055525,-0.018176648,-0.011860429,0.470003699,-0.032462305,-0.001362264,0.005836192,0.001594423,0.001194057,0.041916652,-0.007959774,-0.001030911,0.001917052,0.001844156,0,0.003546627,0.002120187,0.006726207,0.005386029,0.003890869,-0.001387524
2021-06-01,-0.010573665,0.008864839,0.027282316,0.000815514,-0.006186862,0.035499212,-0.004387552,-0.000375305,-0.002666683,0.003048181,0.000665314,0.045368661,-0.005289681,0.000292286,0.0032487,0.000413024,0.008210993,0.001620513,0.00021024,0.011728269,0.021322726,0.011288638,-0.005931963,0.040165982,0.007267945,0.01033926,0.009859655,-0.008449115,0.026716477,0.005313418,0.00527177,-0.000892099,0.038756912,0.024828889,-0.011561503,0.005280907,0.001541316,0.011441974,0.014795138,-0.003329491,0.00622304,-0.000601139,0.003209938,0.027615176,0.002597404,-0.000881194,0.027292119,0.017862731,0.019481502,-0.002446634,0.021277423,0.014477108,0.223143481,0.026300862,-0.002039058,-0.00288189,-0.009279535,0.065805583,-0.004076344,0.020890069,0.013884297,0.037776038,0.006036227,0.00389268,-0.004925403,-0.003394714,0.016961257,-0.006157787,-0.016560271,-0.001911223
2021-06-02,-0.011193582,0.015537014,0.023977789,0.004937419,0.004540771,-0.001853588,-0.013388296,0.025571154,0.020185719,0.002268177,0.001415637,0,-0.000746356,0.004105272,-0.001234772,0.008210993,0.003876384,-0.004910361,0.002414433,-0.005798674,0.004210444,0.001183194,-4.33E-05,0,-0.003550972,0.000732183,0.005869536,-0.02205967,-0.003926513,-0.003724365,-0.002835509,0.001443986,-0.009386715,-0.010959055,0.004563709,0.001839324,0.006362154,0.001853586,-0.005858247,0.00195109,0.002478158,0.004901227,0.003661012,-0.019646985,0.002590675,0.001571161,0.003838781,0.014739509,-0.012781266,0.001224065,-0.014972238,-0.00699305,0.405465108,-0.016199745,0.001835362,0,0.000207733,-0.023743347,0.027469224,0.016258148,-0.008398787,0.018456325,0.001568437,-0.002846707,0.006874377,0.003677644,0.013768251,0.005236396,-0.001976129,-0.004647868
2021-06-03,-0.01532832,-0.000560787,0.042556617,-0.002087596,0.002057191,-0.004959732,-0.028332378,-0.011407667,-0.001547495,0.001918336,-0.000982131,0,0.00177261,-0.00226746,-0.000647394,0.003876384,-0.006152837,0.001048135,-0.019213574,-0.011382515,0.002098672,-0.008400304,0.001576305,-0.003944797,0.00922248,0.007169737,-0.000929354,0.006176658,-0.007358913,-0.005572906,-0.010188049,-0.010362969,-0.011118544,-0.002758567,0.003860713,-0.002499294,0.001084328,-0.013826825,-0.025588997,-0.010460398,0.024451114,-0.008560348,-0.026095063,0.02353056,0.012534312,-0.003718167,-0.015444375,-0.001689704,-0.005260954,0.000111228,0.021145091,0.006557446,0,0.059737471,-9.41E-05,0.000931178,0.002408603,0.031534221,-0.003619258,-0.000290675,-0.000227687,0.002712176,0.002348213,-0.002188108,-0.009346379,0.006192511,-0.002019318,0.00597306,0.003045001,-0.011951772
2021-06-04,0.020587763,0.008100629,-0.060840387,0.001188649,-0.011159446,-0.019137762,0.014652274,-0.017924304,0.003211381,0.003845455,0.005418854,-0.008097202,-0.001373474,0.002482647,-0.00631443,-0.006152837,0.000650954,-0.004383734,0.009891119,-0.001656057,0.012500217,0.004318967,-0.001576588,-0.019960714,-0.002639323,-0.002265848,0.008102834,-0.003701334,0.006643466,0.00708015,0.016182145,0.01458194,0.018247491,-0.013908416,-0.004020371,0.004582966,0.001012778,0.005370451,0.001634677,0.016827327,-0.007272608,-0.008364917,0.01514334,-0.003883574,-0.011080001,0.009104304,0.010066002,-0.017629087,0.008175702,0.005986724,-0.040822031,-0.024703503,0,-0.074927667,0.003536032,0.006103854,0.004996988,-0.094091457,-0.016082218,0.011702874,0.002163676,0.006658977,0.002602853,0.003232679,0.01903479,0.003501459,0.000897989,-0.001528267,0.003199312,0.00798376
2021-06-07,-0.010342822,-0.005579615,-0.094703998,0.004272835,0.00083091,0.02471577,-0.000551129,0.046382992,0.019054949,-0.001004143,-0.003772981,0,-0.002530406,0.002020274,0.002913739,0.000650954,0.00115935,0.003845412,0.003697252,-0.004534085,0,0.013323414,0.000868651,0.016000355,-0.001743182,0.003709082,-0.002031125,0.006161435,-0.003047039,0.004902752,0.010327655,0.004854789,-0.008756324,0.015288694,0.00268184,3.35E-05,-0.000413759,-0.001586938,0.008901141,0.002975295,-0.003656183,0.008843181,0.004366497,0,0.032722106,-0.000970626,-0.009287974,0.017065217,-0.000952713,-0.003765275,0.005752693,0.005345155,0.182321536,0.011414206,-0.001312802,-0.005903176,-0.005177159,0,0.022947647,-0.005617579,-0.012246391,-0.004314263,-0.006519503,-0.006953944,-0.000214492,-0.001678977,0.009381249,0.001833706,0.003597443,0
2021-06-08,0.007311904,0.010159483,-0.002627775,0.001137832,-0.023530497,-0.009313945,0.006155296,-0.018882188,-0.015617083,-0.002334191,-0.000721202,0,0.002146069,-0.000400343,0.002070721,0.00115935,0.002526042,0.000864388,-0.002428134,-0.000204918,0.008247453,0.010532518,0.003221694,0.019646969,0.000263704,-0.001320022,0.000900625,-0.007398453,-0.003416269,0.002206343,-0.001000665,0.003106487,0.01871629,0,-0.001920559,-0.001426589,-0.003091197,-0.010929777,-0.010277583,0.000475253,0,0.000447508,-0.010266416,-0.007812496,-0.018135008,0.000213091,-0.008433669,-0.022242114,5.01E-05,-0.001554513,-0.026478789,-0.018834555,0.105360536,-0.034641066,0.000312707,-0.003133934,-0.000324567,0.03882241,-0.017069599,0.011774973,0.001840955,0.008609993,-0.002620008,0.002577824,7.15E-05,-0.008438696,0.005321629,-0.008585163,-0.003106004,0.008036191
2021-06-09,0.001819653,0,0.109474102,0.001897209,0.010573158,-0.016352604,-0.005824562,0.000732869,0.015966536,-0.003808887,-0.004485468,0,0.004616875,0.000205138,-0.001705668,0.002526042,-0.001989278,-0.00188377,0.000528346,-0.001347264,-0.01656373,-0.006677974,0.00467851,0.003883519,-0.007460954,-0.009792806,-0.00198712,-0.007453353,-0.002524916,-0.000551162,-0.000247784,-0.000945527,0.000319619,-0.011095856,-0.003554207,-0.003932119,0.005369263,-0.011700272,-0.00951482,0.000237588,-0.00981614,-0.006118003,0.009694886,-0.040005442,0.00839875,-0.00149305,0.004694017,0.02111342,-0.01732577,0.001554513,-0.02585496,-0.018273784,0,-0.027797909,0.000500173,0.001782912,0.006800884,0.046919344,0.003656311,-0.001285679,-0.007846947,-0.006270683,-0.009488776,-0.010254695,0.000714067,-0.004814128,0.001104972,0.008890244,0.009613927,-0.005525206
2021-06-10,0.010249286,0.004145307,-0.017354743,-0.002587345,-0.012275286,0.002216983,-0.010303134,0.012377297,0.008004247,-0.000636865,0.000550724,0,-0.000419555,-0.000190475,0.000751432,-0.001989278,0.001016316,-0.002656651,0.000528067,-0.000130477,-0.014721545,-0.007443487,-0.002164311,0.034289118,0.009132804,0.002626984,-0.009574999,0.006215047,0.001837929,-0.000157585,0.011264681,0.007774618,0.006371471,0.040989304,0.003381561,0.00188929,-0.001393474,0.001695295,-0.005053532,0.010366539,-0.001233834,0.002995392,0.001071385,0.00407347,-0.013824007,0.004637625,0.009322704,-0.002827214,0.000924068,0.000110968,-0.020353465,-0.007403918,0,-0.018970757,-0.002033477,0.001287196,-0.00042984,-0.105422568,-0.001460921,0.004705917,-0.006042379,-0.001258917,-0.011720707,-0.004924608,0.007324786,0.006225291,0.010109895,0.00654052,0.016963867,0.004712783
2021-06-11,-0.00481011,0.002341517,0.017067578,0.008240604,0.014796296,0.009759265,0.011404723,0.01222597,0.007481979,0.007807607,0.000405648,0,-0.004182521,0.007450169,-0.000775719,0.001016316,0.006454661,0.004086826,-0.008908706,0.003586256,0.010537605,0.010499446,-0.00192868,0.014870117,0.003395814,0.007624482,0.003217326,0.051912724,0.001808689,0.002537305,-0.000994708,0.003495218,0.045624693,-0.002680913,-0.000339511,0.002608982,-0.001725857,0.001080614,0.004445011,0.002611336,0,0.007381707,0.00413213,0.039845689,-0.011586869,0.001651173,0.006781781,0,-0.00169226,-0.000776868,0.002054106,-0.000464653,-0.105360536,0.022989544,0.000907792,-0.001835495,-0.004623695,-0.028348403,-0.002561758,0.008781965,0.00372284,-0.003425107,0.006410157,0.002030509,0.00593444,0.00056386,-0.006361653,0.002271449,-0.007120159,0.00544192
2021-06-14,0.011684359,0.002335943,0.074411394,0.002374205,-0.015648448,-0.018975901,-0.002094017,-0.034542609,-0.002296177,-0.00125163,-0.002378268,0,-0.001753468,0.001445565,-0.005135737,0.006454661,0.001764621,-0.003592788,-0.007163138,0,-0.002098672,-0.002939165,0.000323785,0.050370265,0.006316181,0.000864366,0.007166889,-0.027431751,-0.000180701,0.001345213,0.009273575,0.007415511,0.016847569,0.038187683,0.00733331,-0.001949182,0.007415118,-0.008714048,0.012273232,0.009536984,-0.006191894,0,-0.003810898,-0.0078432,-0.026405798,0.002236493,0.00168819,-0.009101306,0.003782404,0.004873223,0.026326214,0.017503951,-0.182321536,0.050825237,0.000844363,0.00273828,0.003853085,0.046200463,-0.002568337,-0.000423251,-0.012384911,-0.004342906,-0.010437886,-0.00455085,0.010091787,-0.00056386,0.005705544,0.002115387,0.0008825,0.000288593
2021-06-15,-0.015307187,0.01539012,0.004658453,0.003495802,0.015228721,-0.014796043,-0.043288974,-0.01942534,-0.024434007,0.003558874,-0.002588715,0,0.002337214,0.002622005,0.000993425,0.001764621,0.00360353,-0.000663418,-0.005109598,-0.007084206,-0.004210444,-0.002860858,-0.001658604,0.013937684,-4.01E-05,0.001996695,0.001639495,-0.008500257,-0.000542329,0.002921822,-0.004624036,-0.007171008,-0.033983849,0,0.009538817,-0.000396742,0.003776462,0.002973477,-0.014275451,-0.006552387,0.00495643,-0.007398448,-0.012387258,0.011741979,-0.013890274,-0.001835918,-0.028148887,-0.009184901,-0.011106959,-0.000331497,-0.001333396,0.004101088,0.287682072,-0.002544498,-7.81E-05,0.003021624,0.000689912,0.037717795,-0.008856146,0.017343169,-0.002118384,0.018863079,0.001881663,0.004261255,-0.006155117,-0.002400682,-0.009232957,0.003014418,0.000320942,-0.005324082
2021-06-16,0.003421904,0.005391596,-0.052307032,0.001975582,-0.003785493,-0.016334894,0.01202414,0.010879867,0.006457263,-0.001205418,-0.007746551,0,0.000110829,0.001986611,0.000400161,0.00360353,0.001741251,-0.00201567,0.002692516,-0.007067507,0.010493056,-0.002129361,0.001081819,-0.010434982,0.001122318,0.006134056,0.001798061,-0.014742411,-0.006349148,-0.001973148,-0.0076013,-0.002360561,0.003389286,0.010282824,-0.005117842,-0.006810608,-0.005177112,0.025806483,-0.005767713,-0.003658934,0.011063349,-0.008611261,0.004361959,0.007751807,-0.010332945,-0.005598985,-0.009827351,-0.019802636,0.005828001,0.000662883,0.045640289,0.004537317,0.33647229,0.116508338,0.001218557,0.00039068,-0.000259742,0.06428139,-0.01870612,0.00041587,-0.011136177,-0.005353058,-0.001074818,-0.009515834,-0.00541687,-0.013378904,-0.009095957,-0.015163321,-0.003856677,0.000464003
2021-06-17,-0.027812112,-0.017766759,-0.007684761,0.002043691,-0.011017061,0.004928546,-0.048511249,0.004096077,-0.003516949,0.001087822,-0.006211171,0,0.002648397,0.001535608,-0.010903187,0.001741251,-0.004407765,-0.006470612,-0.047183469,0.004272279,-0.012605186,-0.0112873,0.005939253,0.034367701,0.00522422,-0.004193382,0.005558083,0.032869755,-0.007489323,-0.009765584,0.0126117,0.008628811,0.000615035,-0.003843658,-0.009352933,-0.007957057,-0.00325534,-0.121565724,-0.079027985,0.012617532,-0.011063349,-0.013698639,-0.072957533,-0.023438511,-0.017346936,-0.000331645,-0.022063823,-0.00530819,-0.001792385,0.009781903,-0.037666769,-0.050602675,0,-0.003407182,-0.001296751,0.006212242,0.014163994,-0.022285024,0.002640017,-0.015504195,-0.022529746,-0.034586541,-0.03001557,-0.015534594,0.011502295,0.003575641,0.003781592,0.005485513,0.007618587,0.003762817
2021-06-18,-0.007569902,0.005866724,-0.061401591,-0.014672954,-0.019359607,-0.019193238,-0.005271442,-0.064067927,-0.011932354,-0.01793944,-0.01548819,0,-0.006430284,-0.018145235,-0.00687377,-0.004407765,-0.019180725,-0.003728486,-0.00333175,0.008461706,-0.006362561,-0.02296379,0.005598879,0.046212856,0.012042168,0.000909236,-0.004108145,-0.015691375,-0.00293803,-0.009297839,-0.010814639,-0.009291425,-0.011750323,0.02158807,-0.001871258,-0.016446094,-0.003512922,-0.017647694,-0.013560247,-0.007877889,-0.00495643,0.003465715,0.004401394,-0.015936637,-0.080981587,-0.01358217,-0.038172578,-0.017900194,-0.014974991,0.004909692,-0.041208119,-0.035380456,0,0.007932018,0.007894746,-0.004025422,0.001403748,0.153748221,-0.038001118,0.008410457,-0.016338287,-0.030083311,-0.024395189,-0.013065584,-0.009177249,-0.017862621,-0.015889217,-0.026327695,-0.011490262,-0.005271844
2021-06-21,0.007776492,0.01873243,-0.12201039,0.005068435,0.002603038,-0.004017353,0.005988065,0.014552863,0.00249272,0.009996463,0.017328389,0,-0.002591177,0.00706714,-0.003342082,-0.019180725,0.006363721,-0.008756835,0.007831701,-0.010901419,-0.008547207,0.021158406,0.001524676,0,-0.004825198,-0.008339597,-0.000575116,0,-0.003869218,0.000402617,0.008824463,0.007887386,-0.007492988,-0.002515594,-0.033461664,0.016466206,-0.015062531,0.034871732,0.009187524,0.006195603,-0.007481496,-0.001421262,0.002193417,-0.020284595,0.031983501,0.014214349,-0.003389232,-0.011504852,-0.000113462,0.004777452,0.023177534,0.037283495,0.068992818,-0.002259859,0.000728665,-0.001124589,0.000626126,-0.145891874,0.027779564,0.027806392,0.02054823,0.041731626,0.023071169,0.021756455,0.010659992,0.011403829,0.019671313,0.012871638,0.011943797,0.007678222
2021-06-22,0.007716485,-0.001202378,0.025833048,0.001356128,0.021856452,0.03072079,0.011161344,0.03453912,-0.005468381,0.002118458,0.001975785,0.008097202,0.001181318,0.002622758,0.003270534,0.006363721,0.003914591,0.007806636,-0.00309154,-0.006311435,0.033758657,0.004529533,-0.004380231,0.025479008,0.000563652,0.007099497,-0.005699996,0.024039568,-0.003143126,0.007458242,0.010492124,0.007873965,0.020779136,-0.015228818,0.030697559,0.002253694,0.017084565,0.000587326,0.018499912,0.009278387,0.00125081,0.006885652,-0.006440059,0,0.032930678,0.005331957,0.020664332,0.018703379,-0.001056392,-0.004777452,-0.008119101,0.000475138,0.236388768,-0.028688113,0.002136577,0.001568665,-0.003453197,-0.071231236,0.013980957,-0.008178973,0.004013471,0.006636052,0.001669385,0.001083336,0.009027757,0.001445367,-0.004462197,-0.006071644,0.002162157,0.009365386
2021-06-23,0.00327433,0.005066743,0.036766675,-0.009182189,-0.009369745,-0.010135794,0.022533187,-0.003400721,0.007245125,-0.011574571,-0.001975785,0,0.002988009,-0.011511175,0.002027168,0.003914591,-0.0022451,0.001758932,0.003372116,0.017761317,0.006204726,0.003285378,-0.001208417,0.0639487,0.004832333,0.003764508,0.005884038,-0.008348193,0.011049804,0.005338778,0.003061437,0.001294369,0.022759304,0.079845952,-0.000319958,-0.000692008,-3.95E-05,0.027641249,0.015220621,0.000489152,0.001249033,0.00552455,0.010008561,0.016260565,-0.01991531,-0.001205987,0.016491088,-0.013843107,-0.006809561,-0.001633832,0.010138638,0.003319884,0.051293304,0.024152948,0.002224593,0.002533606,0.001917975,-0.020619297,-0.019705071,0.000273769,-0.006453422,0.00275207,0.001944328,-0.002266578,-0.001106353,-0.006229771,-0.003135711,-0.010674898,-0.004168372,0.007690884
2021-06-24,0.002754401,0.004908734,0.0274757,0.01214986,-0.009890427,0.00065707,-0.00451254,0.005285026,0.009188412,0.008557834,0.009401361,0,0.000887965,0.011341457,-0.000298349,-0.0022451,0.005062003,0.001256256,-0.003766312,0.002266592,0,0.014026874,-0.00632683,-0.076607059,-0.003784998,0.003020337,0.006627054,-0.004801919,0.004750633,0.003886566,0.006965088,0.006841826,0.025182797,-0.009489873,1.18E-05,0.007333489,-0.011460121,0.005127145,0.006792779,0.006163617,0.013639483,0.002575816,-0.002339141,0.016000384,-0.006848107,0.005898382,0.007008463,0.007847862,0.003894371,0.000762815,0,-0.008081793,0.072320718,0.030220554,-0.001127111,0.003230103,8.83E-05,-0.021679352,0.010658647,0.003005894,0.003171019,0.008574519,0.012408792,0.007764018,0.006278032,0.004929341,-0.004721638,-0.000947565,0.005127846,0.003399107
